place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수,
1934619685,,4,0.3333333333333333,0.010958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,0.2876820724517809
1667394356,양벌점,14,1.1666666666666667,0.0383561643835616,역전할머니,최근 1년 누적 리뷰수 기준,12,0.7731898882334818
1166525407,,66,5.5,0.1808219178082191,역전할머니,최근 1년 누적 리뷰수 기준,12,1.8718021769015913
1599677441,의정부민락점,211,17.583333333333332,0.5780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9222651216721185
1609018605,,20,1.6666666666666667,0.0547945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12,0.9808292530117262
1310839658,,37,3.083333333333333,0.1013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12,1.4069136483226263
1604387325,오산시청점,23,1.9166666666666667,0.0630136986301369,역전할머니,최근 1년 누적 리뷰수 기준,12,1.0704414117014134
1365525277,호수공원점,144,12.0,0.3945205479452054,역전할머니,최근 1년 누적 리뷰수 기준,12,2.5649493574615367
1047858386,동삭점,86,7.166666666666667,0.2356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12,2.100060828882572
1031083325,,186,15.5,0.5095890410958904,역전할머니,최근 1년 누적 리뷰수 기준,12,2.803360380906535
1942532632,일산웨스턴돔점,223,18.58333333333333,0.6109589041095891,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9746788643561586
1924330846,경기광주쌍령점,527,43.91666666666666,1.443835616438356,역전할머니,최근 1년 누적 리뷰수 기준,12,3.804808921120997
1231800684,,291,24.25,0.7972602739726027,역전할머니,최근 1년 누적 리뷰수 기준,12,3.228826155721369
1131916454,합정점,87,7.25,0.2383561643835616,역전할머니,최근 1년 누적 리뷰수 기준,12,2.1102132003465894
1486532406,,45,3.75,0.1232876712328767,역전할머니,최근 1년 누적 리뷰수 기준,12,1.55814461804655
1032543682,마을점,38,3.1666666666666665,0.1041095890410958,역전할머니,최근 1년 누적 리뷰수 기준,12,1.4271163556401456
1283663444,,216,18.0,0.5917808219178082,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9444389791664403
1502886652,사거리점,276,23.0,0.7561643835616438,역전할머니,최근 1년 누적 리뷰수 기준,12,3.1780538303479458
1347315519,화성봉담2지구점,93,7.75,0.2547945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12,2.169053700369523
1094108498,천동점,135,11.25,0.3698630136986301,역전할머니,최근 1년 누적 리뷰수 기준,12,2.505525936990736
1315467654,탑동점,172,14.333333333333334,0.4712328767123288,역전할머니,최근 1년 누적 리뷰수 기준,12,2.7300291078209855
1201225994,구청점,235,19.58333333333333,0.6438356164383562,역전할머니,최근 1년 누적 리뷰수 기준,12,3.0244816868399766
1095389920,안산한양대점,65,5.416666666666667,0.1780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12,1.8588987720656835
1529303622,,86,7.166666666666667,0.2356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12,2.100060828882572
1275359715,,127,10.583333333333334,0.347945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12,2.4495672833426916
1856141633,오정점,115,9.583333333333334,0.3150684931506849,역전할머니,최근 1년 누적 리뷰수 기준,12,2.359280436670591
1326128647,운양점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12,2.03688192726104
