place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수
1855644496,상암점,167,13.916666666666666,0.4575342465753425,역전할머니,최근 1년 누적 리뷰수 기준,12
1743181781,서울보라매역점,170,14.166666666666666,0.4657534246575342,역전할머니,최근 1년 누적 리뷰수 기준,12
1115085909,,129,10.75,0.35342465753424657,역전할머니,최근 1년 누적 리뷰수 기준,12
1397283887,,167,13.916666666666666,0.4575342465753425,역전할머니,최근 1년 누적 리뷰수 기준,12
1291366943,오리역점,296,24.666666666666668,0.810958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1107851565,판교역점,146,12.166666666666666,0.4,역전할머니,최근 1년 누적 리뷰수 기준,12
1358873748,가좌점,95,7.916666666666667,0.2602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12
1027060589,고양동점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12
1078478269,,123,10.25,0.336986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12
1380748932,,234,19.5,0.6410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1477241116,안산신길점,72,6.0,0.19726027397260273,역전할머니,최근 1년 누적 리뷰수 기준,12
2073433504,경기광주경안점,9,0.75,0.024657534246575342,역전할머니,최근 1년 누적 리뷰수 기준,12
1925758063,흥덕점,122,10.166666666666666,0.33424657534246577,역전할머니,최근 1년 누적 리뷰수 기준,12
2004339615,상신점,4,0.3333333333333333,0.010958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12
1500937003,법원점,136,11.333333333333334,0.3726027397260274,역전할머니,최근 1년 누적 리뷰수 기준,12
1387072005,인계점,389,32.416666666666664,1.0657534246575342,역전할머니,최근 1년 누적 리뷰수 기준,12
1545807150,,171,14.25,0.4684931506849315,역전할머니,최근 1년 누적 리뷰수 기준,12
1375891395,식사점,99,8.25,0.27123287671232876,역전할머니,최근 1년 누적 리뷰수 기준,12
1653318859,역곡점,289,24.083333333333332,0.7917808219178082,역전할머니,최근 1년 누적 리뷰수 기준,12
1202988463,진접점,150,12.5,0.410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1081200889,,211,17.583333333333332,0.5780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12
1564245185,,236,19.666666666666668,0.6465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12
1641298819,,88,7.333333333333333,0.2410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1043971488,오목천점,90,7.5,0.2465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12
1269638080,오산궐동점,49,4.083333333333333,0.13424657534246576,역전할머니,최근 1년 누적 리뷰수 기준,12
1121119852,포승점,57,4.75,0.15616438356164383,역전할머니,최근 1년 누적 리뷰수 기준,12
1531287826,,118,9.833333333333334,0.3232876712328767,역전할머니,최근 1년 누적 리뷰수 기준,12
1336214521,중앙역점,255,21.25,0.6986301369863014,역전할머니,최근 1년 누적 리뷰수 기준,12
1770103662,,151,12.583333333333334,0.4136986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12
1714605319,,95,7.916666666666667,0.2602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12
1543726258,성남동서울대점,153,12.75,0.4191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12
1593671504,,188,15.666666666666666,0.5150684931506849,역전할머니,최근 1년 누적 리뷰수 기준,12
1101064292,,148,12.333333333333334,0.4054794520547945,역전할머니,최근 1년 누적 리뷰수 기준,12
1639281481,정자점,240,20.0,0.6575342465753424,역전할머니,최근 1년 누적 리뷰수 기준,12
1980846214,금촌점,200,16.666666666666668,0.547945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12
1334489648,,215,17.916666666666668,0.589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12
1122647370,센트럴파크점,256,21.333333333333332,0.7013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12
1995328139,,152,12.666666666666666,0.41643835616438357,역전할머니,최근 1년 누적 리뷰수 기준,12
1261572579,풍무점,145,12.083333333333334,0.3972602739726027,역전할머니,최근 1년 누적 리뷰수 기준,12
1484043295,마산점,99,8.25,0.27123287671232876,역전할머니,최근 1년 누적 리뷰수 기준,12
2060028511,가평점,6,0.5,0.01643835616438356,역전할머니,최근 1년 누적 리뷰수 기준,12
1120896099,정왕점,169,14.083333333333334,0.46301369863013697,역전할머니,최근 1년 누적 리뷰수 기준,12
1044195828,,16,1.3333333333333333,0.043835616438356165,역전할머니,최근 1년 누적 리뷰수 기준,12
