place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1092241695,1.203972804325936,0.2485089463220675,0.2219499963684593,경쟁사,1
1431663493,1.55814461804655,0.0968523002421307,0.0924445325220012,경쟁사,1
1570808476,2.427748235948052,0.0759301442672741,0.0731855379473993,경쟁사,1
1182019957,0.6061358035703155,0.2446483180428134,0.2188530145453415,경쟁사,1
1649791385,3.091042453358316,0.2304147465437788,0.2073513048597899,경쟁사,1
1724520201,3.8985999850960056,0.251004016064257,0.2239464417628001,경쟁사,1
1691525060,2.842969519001581,0.1626677511183407,0.1507171501061191,경쟁사,1
1726119908,4.397530821209847,0.1447701773434672,0.1352038983822323,경쟁사,1
1825323955,3.3956263366127,0.205158264947245,0.1866108985234313,경쟁사,1
1156965631,2.215573716004416,0.0968523002421307,0.0924445325220012,경쟁사,1
1640205976,2.8857313783396625,0.1626677511183407,0.1507171501061191,경쟁사,1
1954680855,1.4469189829363254,0.0638705556738343,0.0619137253172098,경쟁사,1
1298381290,3.5115454388310208,0.2443991853360488,0.2186528313770746,경쟁사,1
2089691769,0.6061358035703155,0.2446483180428134,0.2188530145453415,경쟁사,1
1084106478,3.036554268074246,0.1521812647954007,0.1416568978084893,경쟁사,1
1099660574,0.6061358035703155,0.1521812647954007,0.1416568978084893,경쟁사,1
1512631131,0.6061358035703155,0.1418037436188315,0.1326092432419212,경쟁사,1
1502264501,3.164067588373206,0.251004016064257,0.2239464417628001,경쟁사,1
1595356400,4.319707870274623,0.0564334085778781,0.054898525872511,경쟁사,1
1131531061,2.6798793241355137,0.100993098804915,0.0962125896054713,경쟁사,1
1166433305,3.4420193761824107,0.1482799525504151,0.1382651292747214,경쟁사,1
1365133624,1.992430164690206,0.0759301442672741,0.0731855379473993,경쟁사,1
1520286568,3.615412302232064,0.1467505241090146,0.1369323115336399,경쟁사,1
1242738933,2.99155690214351,0.205158264947245,0.1866108985234313,경쟁사,1
1220021369,1.9339339580085977,0.2443991853360488,0.2186528313770746,경쟁사,1
1373524926,3.2612965407521526,0.0836470096194061,0.0803322131037852,경쟁사,1
1299240760,2.730029107820985,0.1628001628001628,0.1508310297095939,경쟁사,1
1941169644,1.5755363607584192,0.1482799525504151,0.1382651292747214,경쟁사,1
1618413004,1.7346010553881064,0.2443991853360488,0.2186528313770746,경쟁사,1
1904735187,2.899588413001089,0.0703482237073513,0.0679840382459712,경쟁사,1
1212496284,3.6971782569286313,0.205158264947245,0.1866108985234313,경쟁사,1
1330188617,3.1245651453969594,0.100993098804915,0.0962125896054713,경쟁사,1
1348679964,3.6506582412937383,0.0759301442672741,0.0731855379473993,경쟁사,1
1297849036,3.7689221617874726,0.0564334085778781,0.054898525872511,경쟁사,1
1449854694,1.0704414117014134,0.2304147465437788,0.2073513048597899,경쟁사,1
